name;count
Madelaine;41
Merit;41
Mildred;41
Nathalia;41
Oma;41
Pricilla;41
Sanna-Liisa;41
Vivan;41
Aaria;40
An;40
Anna-Riitta;40
Arja-Liisa;40
Bodil;40
Brigitte;40
Chantal;40
Eerica;40
Emine;40
Georgina;40
Hanni;40
Hasan;40
Hoa;40
Kate;40
Lauha;40
Linne;40
Liselott;40
Maren;40
Meritta;40
Nenna;40
Penelope;40
Pälvi;40
Raakkeli;40
Simona;40
Solja;40
Stefania;40
Terése;40
Tupuna;40
Viktorovna;40
Annami;39
Anna-Stina;39
Arnevi;39
Beatriz;39
Christiane;39
Dahlia;39
Ellinora;39
Esantytär;39
Esteriina;39
Fransiska;39
Hille;39
Ilkantytär;39
Juanita;39
Leonie;39
Maritsa;39
Muisto;39
Mustafa;39
Nhu;39
Pirjo-Liisa;39
Rae;39
Renee;39
Runa;39
Samintytär;39
Sanna-Maria;39
Sanniina;39
Sirke;39
Sofiina;39
Tarita;39
Abbas;38
Abdifatah;38
Ancelika;38
Anjuska;38
Anmari;38
Annariina;38
Apollonia;38
Dung;38
Elvina;38
Frederika;38
Hilde;38
Inge;38
Izabella;38
Kukkamaaria;38
Loan;38
Marjorie;38
Meerit;38
Melida;38
Melodia;38
Ollintytär;38
Rauna;38
Repekka;38
Safiira;38
Susana;38
Torborg;38
Tuike;38
Aino-Maija;37
April;37
Assi;37
Debora;37
Dora;37
Ella-Maria;37
Elmiira;37
Ivanovna;37
Jamal;37
Johanne;37
Johansdotter;37
Karpalo;37
Larsdotter;37
Laurintytär;37
Le;37
Linéa;37
Lise-Lotte;37
Manteli;37
Mariikka;37
Meh;37
Mi;37
Nhung;37
Pomeliina;37
Sharon;37
Tatiana;37
Thelma;37
Ahmad;36
Ailiina;36
Andréa;36
Celinda;36
Delila;36
Eline;36
Emelina;36
Flora;36
Frideborg;36
Hilpi;36
Jamina;36
Janessa;36
Jarna;36
Jounintytär;36
Madeline;36
Maria-Leena;36
Melek;36
Paulette;36
